,age,review_count,chain,stars,tip_count,checkin_count,density,category_density
117371,4,0,1,2.6516496293927934,0,0,7.0,0.5714285714285714
172785,7,1,1,2.1337567089218537,0,5,29.0,0.3448275862068966
174485,10,2,1,2.094403642060912,4,3,55.0,0.07272727272727272
143728,4,4,1,2.0981264553906342,0,0,55.0,0.2545454545454545
6471,2,0,1,1.515996185302516,0,2,521.0,0.2821497120921305
30418,4,0,24,1.4002635020910472,0,0,42.0,0.2619047619047619
179199,10,1,1,2.9265532334259863,0,1,81.0,0.08641975308641975
130775,6,0,2,1.4076937276187371,0,0,56.0,0.17857142857142858
97564,4,0,670,0.0,0,0,49.0,0.32653061224489793
97583,4,0,670,0.0,0,0,25.0,0.48
112430,4,3,1,1.1837994843098192,0,3,9.0,0.6666666666666666
106943,2,9,2,1.4219250669496886,10,11,81.0,0.382716049382716
33,2,0,40,0.0,0,0,97.0,0.1134020618556701
67456,4,1,1,1.5365646406850542,0,0,60.0,0.18333333333333326
72529,2,0,111,1.6543202534943635,0,0,13.0,0.4615384615384616
63136,1,0,1,0.0,0,0,32.0,0.125
144052,6,1,2,1.553149217892142,3,2,4.0,0.25
170904,8,7,3,2.200157729731112,3,8,45.0,0.5555555555555556
149256,5,1,2,2.3951827875684555,1,1,55.0,0.2909090909090909
75385,2,0,3,1.4635172005766082,0,0,19.0,0.10526315789473684
61866,1,0,1,0.0,0,0,12.0,0.4166666666666667
123086,6,0,116,0.7159284685189158,0,0,49.0,0.3673469387755102
96920,3,0,161,1.6318704565382345,0,0,14.0,0.35714285714285715
128819,5,0,15,0.7068917743016887,0,0,54.0,0.05555555555555555
169416,11,0,1,1.3529677855287858,0,0,531.0,0.1902071563088512
32390,4,0,1,0.9999975757604224,0,0,1.0,1.0
107368,1,1,1,1.2845426426541442,1,2,65.0,0.4
50983,5,0,7,1.2206819219143188,1,1,41.0,0.2195121951219512
156142,5,0,20,1.198681777341429,0,0,11.0,0.2727272727272727
19417,1,0,1,0.0,0,0,11.0,0.18181818181818185
123532,5,0,279,0.3581776084445015,0,0,39.0,0.1794871794871795
96276,2,0,275,0.3433245967656042,0,0,118.0,0.13559322033898305
16371,5,1,1,1.2204144363908926,0,0,62.0,0.016129032258064516
25552,4,2,1,2.5375086368218587,0,1,34.0,0.1176470588235294
177628,9,3,1,2.0245599650117163,1,6,28.0,0.25
28552,2,0,513,0.9734751370508474,0,0,227.0,0.13215859030837004
82765,6,0,1,1.4468937498431989,1,0,914.0,0.2778993435448578
153452,5,0,660,0.2802101584322404,0,0,22.0,0.13636363636363635
178831,5,0,1,0.0,0,0,107.0,0.06542056074766353
128187,6,0,1,1.3589568835752954,0,0,52.0,0.07692307692307693
1945,2,0,1,1.342358650234842,0,0,498.0,0.1606425702811245
153046,5,0,47,2.0241431663464486,0,1,21.0,0.19047619047619047
95239,5,0,239,1.116328383837916,0,0,12.0,0.75
154336,7,1,10,1.4747708378207527,0,0,72.0,0.18055555555555555
82123,4,2,1,1.688310212531677,2,2,17.0,0.17647058823529413
170325,2,0,2,0.9999977777716049,0,0,2.0,0.5
132051,5,0,1,0.8529288071693363,0,0,17.0,0.35294117647058826
88562,4,1,1,1.1966799461142392,1,0,66.0,0.13636363636363635
98307,3,0,117,0.4126248045472734,0,0,61.0,0.16393442622950818
8401,1,1,1,1.999991111106173,1,1,2.0,1.0
36798,3,1,1,1.4427956530414912,0,1,123.0,0.13008130081300814
123115,6,0,28,1.038854988668338,0,0,11.0,0.6363636363636364
84888,2,1,1,1.0820223213462354,0,0,4.0,0.75
17340,3,1,6,2.5234666503644134,0,1,14.0,0.21428571428571427
109363,2,0,2,2.197656825468074,0,0,16.0,0.25
143517,4,0,1,2.3991945893189395,0,0,64.0,0.03125
11033,3,0,24,0.0,0,0,16.0,0.5625
65830,6,4,2,2.142116698252574,4,3,43.0,0.06976744186046513
96069,3,0,25,1.46225743430109,1,0,44.0,0.18181818181818185
21160,4,13,1,2.7557956650427853,12,14,20.0,0.05
139465,6,0,1,0.8050306255890953,0,0,4.0,0.75
110194,4,0,1,0.0,0,0,8.0,0.25
92143,2,6,1,2.5807385707731125,2,4,145.0,0.5241379310344828
112941,7,3,1,1.44300350868643,0,2,589.0,0.04414261460101868
113692,9,0,1,2.07848657832575,0,0,105.0,0.08571428571428573
40940,5,2,2,1.685940761455767,2,2,10.0,0.1
6204,1,1,2,1.9999866666222232,0,1,2.0,1.0
9088,2,2,1,2.443552563383813,0,2,3.0,0.6666666666666666
107249,4,0,1,0.0,0,0,13.0,0.07692307692307693
131307,3,3,1,1.4662286151688957,4,5,11.0,0.3636363636363637
56187,3,0,1,1.6161604244481744,0,0,25.0,0.08
58417,1,1,1,1.163955451312116,1,0,50.0,0.12
87766,1,9,2,1.7277250822095165,7,8,48.0,0.5
8379,1,0,1,1.851568746415764,0,0,10.0,0.6
30281,1,1,42,1.2254310049521768,2,1,89.0,0.34831460674157305
53227,4,1,2,1.3551985974255916,1,1,6.0,0.16666666666666666
86942,2,0,2,0.0,0,0,40.0,0.15
136576,7,1,1,1.5387103572656289,2,2,62.0,0.16129032258064516
52279,3,0,1,1.4131410365340031,0,0,12.0,0.3333333333333333
79852,4,1,1,1.4195583003996686,1,0,689.0,0.10740203193033382
51425,3,0,16,0.5007740566036634,1,0,14.0,0.21428571428571427
172369,1,13,1,1.6773390127052736,1,11,36.0,0.4444444444444444
70390,2,0,76,0.0,0,0,49.0,0.14285714285714285
12244,1,0,67,1.0924756066715475,2,0,7.0,0.42857142857142855
54596,1,0,10,0.0,0,0,15.0,0.2
172442,1,17,2,2.4289752298499763,4,19,50.0,0.64
62443,2,5,1,2.889842369979944,3,6,23.0,0.3043478260869565
156450,1,0,64,0.3076905493296017,1,0,86.0,0.1511627906976744
2191,3,0,1,0.5343465627067933,0,0,96.0,0.3645833333333333
42922,4,6,1,1.3163568937537051,3,7,585.0,0.1931623931623932
16551,2,0,1,1.6507571742707872,0,0,42.0,0.5476190476190477
41020,5,2,1,1.7609396237107,1,1,418.0,0.057416267942583726
150241,6,4,1,2.345120480101684,2,5,77.0,0.03896103896103896
146723,4,2,1,1.4224056321452394,0,0,12.0,0.08333333333333333
125778,6,0,78,0.0,0,0,38.0,0.5789473684210527
155588,5,0,50,0.5254829237039649,0,0,27.0,0.14814814814814814
30447,4,2,2,1.1728122604621871,4,2,15.0,0.4
173916,9,4,1,2.3111930041486346,4,5,53.0,0.4528301886792453
168966,7,1,1,1.44544692564017,0,1,2.0,0.5
81131,7,1,1,1.3564539016570722,0,1,6.0,0.16666666666666666
131617,2,1,2,1.2380391269609905,1,0,69.0,0.10144927536231883
1769,3,0,9,1.5102986590368068,0,1,38.0,0.2368421052631579
56795,2,2,2,1.3446622999712181,3,1,378.0,0.07936507936507936
145142,9,2,1,2.1218142833639737,1,1,210.0,0.08571428571428573
140422,1,2,1,1.8768536993551728,2,1,35.0,0.4
98764,6,0,24,0.8634057163971612,0,0,239.0,0.037656903765690385
125795,6,0,78,1.5587474408980593,0,0,45.0,0.3111111111111111
74524,4,0,23,0.8538949176458221,0,0,54.0,0.2222222222222222
87146,4,1,1,1.5105712852609339,0,3,9.0,0.4444444444444444
113451,6,1,1,1.7939092800851135,0,4,15.0,0.13333333333333333
26012,2,0,1,1.9857068438019383,0,2,16.0,0.0625
139199,1,10,1,2.0749166065005635,7,7,75.0,0.2533333333333333
155365,7,0,38,0.7096322839840183,2,0,17.0,0.35294117647058826
24638,4,4,1,2.6936006074945635,0,4,42.0,0.047619047619047616
123227,1,0,20,0.0,0,0,45.0,0.2222222222222222
114756,5,0,1,2.274373154900982,1,1,31.0,0.0967741935483871
138421,2,2,1,1.401416454502369,1,2,47.0,0.3617021276595745
75196,3,0,16,0.0,0,0,5.0,0.6
106870,1,0,1,2.0761359112185147,0,0,49.0,0.22448979591836732
159025,2,3,1,1.5234020173658502,3,1,57.0,0.5614035087719298
136564,4,0,1,2.30178847736558,0,0,38.0,0.07894736842105263
59664,2,0,1,1.89521035817078,0,0,54.0,0.35185185185185186
89913,6,1,1,2.3094430190428685,1,2,60.0,0.08333333333333333
49856,3,1,14,1.8111582633891967,0,0,35.0,0.3142857142857143
168478,1,1,3,1.7852634951736184,1,1,45.0,0.022222222222222227
125048,6,0,677,0.37136635171802507,0,0,75.0,0.36
40209,3,1,1,1.7151723623193793,1,1,144.0,0.04166666666666666
78925,7,0,9,1.6168214224915385,0,0,27.0,0.4074074074074074
54989,1,0,3,1.2272658470989013,0,0,9.0,0.3333333333333333
132789,10,1,1,1.0972314255454314,1,1,492.0,0.5873983739837398
124864,6,0,677,0.5396807750161197,0,0,280.0,0.19285714285714287
98995,5,0,118,1.2929521363075789,0,0,35.0,0.3428571428571429
5197,1,1,1,0.3905634184444361,0,0,198.0,0.07575757575757576
133432,7,0,1,1.8900257767317938,0,0,6.0,0.3333333333333333
117700,4,7,1,2.4313524406426383,2,7,12.0,0.08333333333333333
77881,5,0,9,0.8722097004905761,0,0,922.0,0.10303687635574836
177837,7,12,2,2.1719530703043337,4,14,24.0,0.125
146458,5,1,1,1.5182598975379666,1,1,2.0,0.5
129683,1,0,1,1.2133503697721904,0,0,749.0,0.15353805073431245
58344,5,2,2,1.7566279843819237,6,5,32.0,0.25
76266,3,0,64,0.0,0,0,19.0,0.10526315789473684
34021,3,0,4,1.0469087929284038,1,3,46.0,0.21739130434782608
172995,9,1,1,1.7441020655010733,0,1,96.0,0.2604166666666667
31424,4,1,1,0.8667805831753433,0,1,403.0,0.017369727047146403
18947,3,0,1,1.0949054821683726,0,0,42.0,0.16666666666666666
56930,3,0,1,0.0,0,0,77.0,0.14285714285714285
146763,3,1,1,1.6493636331148434,0,1,2.0,0.5
30314,4,0,17,1.7922417741605983,0,0,55.0,0.3818181818181817
32868,2,0,11,1.7534102134570568,0,2,8.0,0.375
132949,9,0,1,1.0319215510634527,0,0,188.0,0.4148936170212766
122213,3,0,244,0.0,0,0,34.0,0.08823529411764706
87522,5,3,1,1.634802047620025,2,2,52.0,0.019230769230769232
83828,6,2,2,1.4659019852540678,2,2,140.0,0.15
162335,7,0,1,2.2024598290493564,1,0,26.0,0.07692307692307693
92572,3,0,1,1.5483651573706687,0,0,154.0,0.35714285714285715
70584,8,2,4,1.1826689200194738,3,5,50.0,0.16
14016,1,0,34,2.048784882923778,1,2,29.0,0.3793103448275862
97756,5,0,670,0.3475669577704409,0,0,22.0,0.3636363636363637
154005,8,0,80,0.3652869527809807,0,0,26.0,0.4615384615384616
29490,5,1,108,2.3764457940871817,0,1,20.0,0.45
24732,5,2,1,1.9472801489226788,3,5,73.0,0.5205479452054794
160484,4,1,27,1.5446071047334704,1,1,61.0,0.21311475409836064
37667,4,0,3,0.5426797450495529,0,0,13.0,0.2307692307692308
82735,7,0,1,2.00770449004145,0,1,34.0,0.2647058823529412
554,1,0,5,1.2330216788810466,1,1,157.0,0.3694267515923567
104434,2,0,2,0.9968563549685538,0,0,7.0,0.2857142857142857
176329,4,1,1,2.3959076746342998,0,2,433.0,0.3325635103926097
17495,6,1,1,1.912381690025948,0,1,21.0,0.19047619047619047
119879,5,3,1,1.7670650299333068,3,3,4.0,0.5
79592,3,0,1,1.2159986118973938,0,0,59.0,0.1864406779661017
123358,2,0,151,1.25998767199799,0,0,27.0,0.4074074074074074
96755,7,0,100,1.3492803010976722,0,1,17.0,0.5294117647058824
28094,4,0,101,0.0,0,0,51.0,0.09803921568627452
121856,5,1,1,3.4749309424354102,1,2,33.0,0.5454545454545454
94681,2,6,1,2.1256863001738417,5,15,28.0,0.10714285714285714
109122,2,1,1,1.061831451977172,0,1,24.0,0.25
20078,2,4,1,2.0242406587347794,5,9,13.0,0.2307692307692308
113097,3,0,1,2.0274283555895702,0,0,66.0,0.07575757575757576
37970,6,2,1,1.6533162001903667,7,14,341.0,0.07917888563049852
147850,1,6,1,3.2541272566916817,1,3,26.0,0.07692307692307693
98926,2,0,22,0.34528879824955405,0,0,55.0,0.03636363636363636
123243,3,0,20,1.8003067912372592,0,0,28.0,0.14285714285714285
26001,2,0,1,0.0,0,0,251.0,0.3466135458167331
99285,4,1,1,1.1190869720643577,0,1,183.0,0.4918032786885246
101818,4,0,1,0.7144626054752997,0,0,50.0,0.04
91668,3,2,2,2.832837642994922,4,1,23.0,0.21739130434782608
152734,4,0,146,0.0,0,0,22.0,0.13636363636363635
89924,6,0,1,2.169711573344558,1,6,33.0,0.21212121212121213
141074,7,1,1,1.5707799693721605,0,0,11.0,0.2727272727272727
165253,4,4,1,1.756853263673074,4,2,19.0,0.10526315789473684
3716,1,0,33,0.0,0,0,6.0,0.3333333333333333
112895,1,0,1,2.030415906586653,0,0,671.0,0.2667660208643815
128939,7,0,73,0.5260546279672478,0,0,28.0,0.25
80089,1,6,1,1.6005821870586037,8,4,18.0,0.16666666666666666
142612,8,5,1,2.2332950154439137,1,2,85.0,0.12941176470588234
26333,2,7,1,1.3778140479038576,8,12,15.0,0.5333333333333333
16618,2,1,1,1.3606092948128294,2,0,254.0,0.16141732283464566
169454,8,0,1,0.0,0,0,259.0,0.4015444015444015
127396,8,1,15,1.113899549829395,0,1,29.0,0.3103448275862069
108126,1,0,1,1.5507909025142137,0,0,409.0,0.06356968215158924
6357,1,0,1,1.4291767218686717,0,1,128.0,0.0703125
165207,6,2,5,1.6263138226918206,3,5,96.0,0.65625
178585,9,1,1,1.7011145666604544,0,0,95.0,0.2736842105263158
89961,4,1,1,2.398537331293681,1,0,33.0,0.30303030303030304
169521,3,4,1,2.0925311412400656,6,3,27.0,0.1111111111111111
106170,2,2,1,1.8866283451661543,1,1,6.0,0.16666666666666666
74220,5,0,30,0.4189045626986334,0,0,34.0,0.2647058823529412
720,2,0,13,0.0,0,0,31.0,0.2258064516129032
44841,3,0,1,0.9999966666666666,0,0,1.0,1.0
107112,7,1,2,1.4669632315754204,2,1,45.0,0.13333333333333333
113717,3,1,3,1.2655654778779002,0,0,36.0,0.08333333333333333
14473,2,0,22,0.0,0,0,29.0,0.3448275862068966
111146,7,1,1,1.989558104359118,4,1,35.0,0.2857142857142857
123992,8,0,139,0.8180216719604091,1,1,113.0,0.08849557522123894
138508,8,4,1,2.063867952465697,2,2,29.0,0.1724137931034483
128641,5,1,1,1.3402061322965906,0,0,12.0,0.5
110008,4,0,1,1.9691625236512709,0,0,279.0,0.08243727598566307
173001,8,1,1,2.527500070501941,1,0,262.0,0.22137404580152675
67060,6,4,1,1.9165958520354172,2,6,133.0,0.3082706766917293
99091,6,0,12,0.9443907289776096,1,0,31.0,0.16129032258064516
92372,8,4,1,2.2830442405609297,4,2,85.0,0.16470588235294115
28089,2,0,101,1.6125619801014042,0,2,32.0,0.0625
131911,1,0,2,0.493604874442694,1,0,8.0,0.625
173292,3,0,1,2.387722862267517,0,2,44.0,0.4545454545454545
17980,1,0,1,0.0,0,0,113.0,0.17699115044247787
85355,7,0,3,1.0533732012172758,0,0,99.0,0.12121212121212123
156346,6,0,73,0.6180065293925192,0,0,16.0,0.4375
174541,3,1,1,2.1015228827419,2,1,389.0,0.13110539845758354
119529,5,2,1,2.0497042419085694,2,2,7.0,0.5714285714285714
111690,2,4,1,1.6826794826549036,3,5,118.0,0.059322033898305086
170994,3,4,2,1.7966115474006543,2,4,41.0,0.36585365853658536
46212,2,0,1,2.000729954754526,0,0,37.0,0.027027027027027032
166605,7,0,1,1.1908179644648558,0,0,31.0,0.2258064516129032
18018,3,0,1,0.9260494017387884,0,1,8.0,0.625
168007,9,0,1,0.9919849815410968,0,0,761.0,0.08278580814717477
92821,2,0,1,0.0,0,0,19.0,0.10526315789473684
125761,4,0,78,1.8556712680457559,1,1,28.0,0.14285714285714285
74872,8,1,1,1.4097470259620195,1,2,14.0,0.7142857142857143
148920,7,1,1,2.7728530786748458,1,0,123.0,0.3821138211382114
25783,2,5,1,1.8644335279789608,0,1,709.0,0.10155148095909733
155108,1,0,70,0.7918469366119798,0,0,37.0,0.2972972972972973
73695,2,0,1,2.093800936433181,0,0,31.0,0.03225806451612903
134432,7,2,2,1.8009756699710786,0,1,37.0,0.10810810810810813
84463,2,2,1,2.0111790946247963,0,0,13.0,0.15384615384615385
128800,5,2,3,1.401400413155491,1,2,11.0,0.18181818181818185
27829,1,0,79,0.0,0,0,23.0,0.3478260869565217
141781,5,7,1,2.0804839677180187,4,12,24.0,0.20833333333333331
80781,3,0,3,1.5830048369827283,1,1,912.0,0.0010964912280701754
8360,2,3,1,1.6436972249148274,0,1,4.0,0.5
118998,5,2,1,2.4869222375413607,0,5,35.0,0.3428571428571429
144773,2,1,1,2.5865785956885934,0,5,40.0,0.15
74178,4,0,5,1.2359938782999793,0,0,275.0,0.06181818181818183
127208,6,1,7,0.7575555852209311,0,0,45.0,0.5333333333333333
97268,4,0,42,0.0,0,0,12.0,0.5833333333333334
49064,3,0,598,1.3076836735815511,0,0,17.0,0.1176470588235294
31448,5,0,23,0.0,0,0,36.0,0.1111111111111111
54851,5,1,1,1.4824719420317634,0,2,876.0,0.2636986301369863
59697,1,1,1,2.72384676319554,0,0,24.0,0.25
30469,4,0,30,2.003960285680125,0,0,36.0,0.16666666666666666
164321,7,0,1,1.7654252846857557,1,0,40.0,0.125
60312,1,1,1,2.0279835349094024,1,1,22.0,0.3636363636363637
6233,1,1,1,1.5288526292282445,2,1,237.0,0.029535864978902957
177876,10,15,1,2.426803543744985,5,22,38.0,0.13157894736842105
175125,2,2,1,1.8623306071708992,0,1,28.0,0.10714285714285714
14221,3,1,2,1.680334107952966,2,3,34.0,0.14705882352941174
39212,1,15,1,2.6103116123629877,14,12,79.0,0.08860759493670886
152267,6,0,1,0.5840491419952908,0,0,747.0,0.06291834002677378
15159,1,1,1,1.3043444234323172,0,1,2.0,0.5
117044,7,6,1,1.8447630295123087,2,15,164.0,0.5182926829268293
34123,2,1,3,0.7291592636311378,0,1,7.0,0.2857142857142857
11324,1,0,83,0.9962549007193544,0,0,25.0,0.32
12022,2,2,1,1.2607380752782456,3,4,52.0,0.07692307692307693
119072,3,0,1,0.0,0,0,41.0,0.17073170731707318
150924,3,0,239,1.1131966780924574,0,0,38.0,0.07894736842105263
3260,1,0,11,0.0,0,1,24.0,0.625
127921,5,0,17,1.0224592739879692,0,0,23.0,0.3043478260869565
150123,11,9,1,2.5153812906244593,0,11,250.0,0.008
172765,7,2,2,1.7337171482731586,1,2,4.0,0.25
5831,3,0,1,2.1479649450648868,0,0,30.0,0.06666666666666668
30962,6,4,2,1.1880332561624682,2,2,40.0,0.6
144048,1,6,1,2.2326857482915825,4,3,68.0,0.04411764705882353
56769,4,2,2,1.1509492146670548,1,2,122.0,0.11475409836065575
52109,1,0,1,0.0,0,0,16.0,0.1875
105442,5,4,1,1.9089063871170808,5,3,24.0,0.08333333333333333
59903,4,1,1,1.9224782171837416,3,2,473.0,0.12684989429175475
83279,5,0,2,1.5519232695127976,0,0,41.0,0.14634146341463414
165784,7,0,1,0.4726529294373998,0,0,59.0,0.22033898305084745
54631,4,6,2,2.27745178206841,1,3,11.0,0.09090909090909093
136215,8,0,3,0.0,0,0,108.0,0.5648148148148148
2883,2,2,5,1.1690925089851518,1,1,8.0,0.125
154812,9,1,4,1.2343189580361913,0,1,44.0,0.2954545454545455
91826,5,0,1,2.6917509170229894,0,3,33.0,0.15151515151515152
74614,7,0,36,1.410155083491616,0,0,66.0,0.19696969696969696
128405,4,0,17,0.0,0,0,58.0,0.08620689655172414
57711,2,0,1,1.7795680580994284,1,0,5.0,0.4
12886,1,0,24,0.7261246720945339,0,0,13.0,0.5384615384615384
15261,6,2,6,1.1312136071172052,4,4,114.0,0.42105263157894735
158594,5,0,4,0.0,0,0,29.0,0.10344827586206896
71326,1,0,125,1.3248074633556712,0,0,323.0,0.13622291021671826
24564,5,5,1,1.8788879919392425,3,4,69.0,0.13043478260869565
40809,6,7,1,1.9818576914805068,5,5,72.0,0.2638888888888889
13139,1,0,12,1.7111525897215971,1,0,14.0,0.2857142857142857
167607,8,0,1,0.0,0,0,275.0,0.029090909090909087
151960,11,0,160,0.9947117884520388,0,0,102.0,0.1568627450980392
164406,1,0,1,1.0636993386839542,0,0,9.0,0.1111111111111111
16070,4,0,1,0.6599970892828421,0,0,14.0,0.14285714285714285
5286,1,0,1,0.0,0,0,609.0,0.08045977011494253
47039,3,0,212,1.4715344640395167,0,0,31.0,0.5806451612903226
92919,2,11,1,2.4350563987919265,3,7,182.0,0.005494505494505495
176067,6,0,1,2.5897543908400067,0,0,384.0,0.04947916666666666
43543,2,1,1,2.279180043140885,0,1,363.0,0.14600550964187328
123131,5,0,1,1.0846388842496641,0,0,970.0,0.19381443298969075
143296,5,3,1,2.22993975903426,0,3,52.0,0.21153846153846154
36566,1,12,1,2.7041841704249086,13,12,36.0,0.5277777777777778
67418,5,12,1,2.180553830273702,2,5,66.0,0.2272727272727273
143399,4,0,3,2.348974432929809,0,0,257.0,0.21011673151750973
168028,3,0,1,1.4270016524388536,0,0,489.0,0.06339468302658488
73070,2,0,1,0.0,0,0,2.0,0.5
144571,8,0,1,2.405729900389575,0,2,416.0,0.10576923076923077
132695,2,3,1,1.4035989302743035,3,3,77.0,0.1038961038961039
65745,1,10,1,2.0606827441272397,3,3,47.0,0.4680851063829787
147847,6,3,1,2.2099714157837065,2,6,26.0,0.038461538461538464
127239,2,0,1,1.0427602263884874,0,0,119.0,0.01680672268907563
53090,5,0,12,1.3783802321328835,0,1,124.0,0.03225806451612903
99014,5,0,118,1.275997414309073,0,0,52.0,0.19230769230769232
156947,7,3,20,1.4090025632818692,0,1,24.0,0.25
113694,10,2,2,1.4325142467515823,3,3,215.0,0.3348837209302325
93052,4,0,1,2.491002980968973,1,3,34.0,0.14705882352941174
122989,5,0,116,0.2789784861883555,1,1,11.0,0.4545454545454545
166296,2,5,1,2.083518952402306,4,1,98.0,0.040816326530612235
86541,7,1,1,2.0213966018640765,5,1,27.0,0.1111111111111111
172713,6,1,1,1.6467614535950592,0,0,20.0,0.1
148473,3,2,1,2.0158480461135766,0,0,379.0,0.013192612137203168
56660,3,3,2,1.4000062087550582,2,1,71.0,0.2535211267605634
113400,5,0,1,0.0,0,0,601.0,0.1064891846921797
81881,4,0,12,0.0,0,0,1.0,1.0
84899,7,5,2,2.2968658326480123,3,4,23.0,0.2608695652173913
92654,1,11,1,2.187812881613456,5,13,19.0,0.10526315789473684
150921,9,0,239,0.3683082399617836,0,0,180.0,0.20555555555555555
109372,1,0,2,1.552440584638389,1,0,97.0,0.041237113402061855
14777,4,1,14,1.4861066124451834,1,2,54.0,0.2037037037037037
14929,1,0,16,0.0,0,0,6.0,0.6666666666666666
53461,1,0,15,0.8218621893982808,0,0,68.0,0.17647058823529413
103707,6,0,11,1.3024294108519334,1,1,60.0,0.4166666666666667
165565,4,0,1,1.5784248061385793,0,1,24.0,0.25
13658,1,1,24,1.6348228269287444,0,0,19.0,0.2631578947368421
62942,1,2,2,2.525805325696041,1,1,53.0,0.1509433962264151
20549,3,0,1,1.3494386624273131,0,0,56.0,0.4821428571428572
25997,1,4,1,2.5666019798241355,2,5,25.0,0.28
132245,2,2,2,1.1865352109069864,3,1,484.0,0.19421487603305784
105384,4,0,2,0.6995240821086696,0,0,120.0,0.06666666666666668
128497,7,0,11,0.5559935094295138,0,0,135.0,0.2074074074074074
102819,4,0,3,1.0293525831422206,3,3,28.0,0.17857142857142858
115423,7,2,1,1.440774317534797,0,0,9.0,0.3333333333333333
179584,3,22,1,3.110776356964608,8,33,60.0,0.016666666666666666
165749,9,1,1,1.9940295309599183,1,4,40.0,0.25
160807,7,0,1,1.599331056263123,2,0,29.0,0.3103448275862069
143494,4,4,1,2.272494889516589,2,1,47.0,0.2765957446808511
151283,6,0,75,0.7714787821237321,0,0,54.0,0.2962962962962963
81763,4,0,1,0.6815584747635116,0,0,5.0,0.4
161347,6,1,1,1.1857724961499945,2,0,214.0,0.41121495327102797
57955,6,0,1,1.1367967268560657,0,0,205.0,0.2146341463414634
157299,4,1,31,1.7878544300809454,1,3,13.0,0.6923076923076923
154157,7,0,112,0.2862540487116051,0,0,38.0,0.21052631578947367
70117,4,0,225,1.036864347950975,0,0,45.0,0.3333333333333333
68966,1,7,1,1.4251436742052646,8,11,35.0,0.028571428571428567
35819,4,1,1,1.254622663717926,0,0,115.0,0.060869565217391314
154010,9,0,80,0.4937590891625933,0,0,69.0,0.3333333333333333
172725,2,4,1,2.06845926742888,1,1,76.0,0.07894736842105263
29024,4,0,105,0.3558345957213674,0,0,15.0,0.4
148731,4,7,1,1.9702852846439345,5,5,8.0,0.625
92906,3,1,1,2.069650147015827,0,2,7.0,0.42857142857142855
144558,1,2,2,2.409472714646549,1,0,42.0,0.2857142857142857
47297,8,0,1,1.1388075919186482,0,0,455.0,0.04835164835164835
80085,6,1,1,1.2610267071382768,2,1,602.0,0.1511627906976744
53171,5,0,6,1.5436209605549085,0,0,45.0,0.37777777777777777
34872,3,5,2,1.451128085094722,1,2,23.0,0.08695652173913042
128200,7,1,26,1.4552031422066334,0,0,67.0,0.20895522388059698
125498,6,1,74,0.8669015459360349,0,0,35.0,0.11428571428571427
83752,4,0,8,1.0186319034793376,0,0,67.0,0.19402985074626866
47284,1,0,122,0.0,0,0,7.0,0.2857142857142857
178066,8,3,1,1.2686339876509871,1,5,1047.0,0.09933142311365807
69439,2,21,1,2.5538466908811697,3,20,323.0,0.1609907120743034
99187,5,0,66,1.8461498474885385,1,0,20.0,0.55
176136,8,4,1,2.139559202284195,2,9,27.0,0.14814814814814814
44796,6,4,1,2.104384791997261,3,5,392.0,0.2780612244897959
96823,5,0,127,1.2853145267827817,1,1,38.0,0.07894736842105263
104103,5,0,31,0.9280995646916416,0,0,62.0,0.2419354838709677
11171,1,0,83,0.0,0,2,29.0,0.1724137931034483
117875,3,4,1,1.702060072228778,0,2,33.0,0.30303030303030304
143,4,1,49,1.052258303630672,2,3,109.0,0.12844036697247707
26993,2,0,185,0.0,0,0,51.0,0.4117647058823529
93202,1,9,1,3.3089207624329786,0,1,85.0,0.29411764705882354
87552,3,4,1,2.3767395566863443,3,5,50.0,0.32
144228,4,0,1,2.193591881952012,0,0,622.0,0.056270096463022515
97254,4,1,1,0.899184439368203,1,0,43.0,0.18604651162790695
74324,4,0,40,1.0452579619530271,0,0,67.0,0.373134328358209
35121,1,1,1,1.461636769206485,1,1,15.0,0.6
160012,8,0,1,1.1388597107864846,0,0,15.0,0.13333333333333333
97684,3,0,670,0.0,0,0,15.0,0.26666666666666666
111253,2,1,1,2.1551914894433315,0,0,43.0,0.02325581395348837
17001,1,2,1,1.4170438354539956,3,1,21.0,0.2380952380952381
142873,5,4,1,1.9363241399785225,3,2,12.0,0.08333333333333333
144839,3,2,1,1.1607713319038409,2,2,7.0,0.7142857142857143
106215,8,3,1,1.7807963177692805,1,2,50.0,0.1
56374,4,2,7,1.8223152363825732,0,2,34.0,0.2647058823529412
151810,1,0,48,1.1508125430374507,0,0,76.0,0.27631578947368424
65054,5,3,1,1.9444438603357923,1,2,6.0,0.6666666666666666
114059,3,2,1,1.908860399810982,2,3,43.0,0.3023255813953488
112223,4,0,1,1.904717188682013,1,0,74.0,0.1891891891891892
102590,4,0,16,1.0472086766418218,0,0,61.0,0.2786885245901639
161032,2,0,3,1.6706077873379055,3,0,7.0,0.14285714285714285
178845,9,43,1,2.2732375904760014,5,49,950.0,0.1705263157894737
102444,5,0,27,1.347624287880887,0,2,69.0,0.10144927536231883
162846,10,1,1,1.680423405405116,2,1,54.0,0.2222222222222222
29056,3,0,105,0.7066368901368237,0,0,36.0,0.1388888888888889
166870,1,0,1,1.9036469303359305,0,0,1275.0,0.25882352941176473
31827,2,0,16,0.9153816680172812,0,0,338.0,0.3017751479289941
81996,2,0,1,0.0,0,0,18.0,0.1111111111111111
